2060.28457245,117966.763839,14.248775536,230615.660171
2060.30500488,118160.9113,14.248775536,230617.046463
2060.32543721,117906.998144,14.248775536,230617.830705
2060.34586944,117511.610881,14.248775536,230618.118784
2060.36630187,117374.34205,14.248775536,230618.016579
2060.3867342,117029.825992,14.248775536,230617.629965
2060.40716653,116935.143712,14.248775536,230617.064823
2060.42759885,116697.06696,14.248775536,230616.427028
2060.44803118,116487.259736,14.248775536,230615.82246
2060.46846351,116318.573915,14.248775536,230615.356995
2060.48889583,115978.802289,14.248775536,230615.136512
2060.50932816,115846.115271,14.248775536,230615.2454
2060.52976048,115674.918173,14.248775536,230615.646293
2060.55019281,115514.519039,14.248775536,230616.258991
2060.57062513,115435.466859,14.248775536,230617.00325
2060.59105755,115266.469491,14.248775536,230617.798826
2060.61148978,115224.680588,14.248775536,230618.565461
2060.6319221,114835.174023,14.248775536,230619.222922
2060.65235452,114673.058561,14.248775536,230619.690959
2060.67278674,114420.225922,14.248775536,230619.889322
2060.69321916,114369.309125,14.248775536,230619.737768
2060.71365148,114320.670467,14.248775536,230619.171098
2060.7340837,113929.48002,14.248775536,230618.246862
2060.75451612,113571.125905,14.248775536,230617.082463
2060.77494844,113425.296669,14.248775536,230615.795736
2060.79538066,113188.339207,14.248775536,230614.504501
2060.81581308,112923.73294,14.248775536,230613.32656
2060.8362454,112808.134152,14.248775536,230612.379752
2060.85667761,112708.546275,14.248775536,230611.781892
2060.87711003,112495.85599,14.248775536,230611.650796
2060.89754235,112106.844203,14.248775536,230612.104287
2060.91797476,111888.293581,14.248775536,230613.24492
2060.93840698,112060.701956,14.248775536,230614.989544
2060.95883929,111800.030993,14.248775536,230617.131289
2060.9792717,111473.142264,14.248775536,230619.461018
2060.99970392,111233.348286,14.248775536,230621.769556
2061.02013623,111045.877876,14.248775536,230623.847795
2061.04056864,110861.480773,14.248775536,230625.48659
2061.06100096,110736.309087,14.248775536,230626.476783
2061.08143317,110434.84088,14.248775536,230626.609244
2061.10186558,110592.529629,14.248775536,230625.674826
2061.12229779,110278.55442,14.248775536,230623.480689
2061.1427302,110203.702131,14.248775536,230620.147498
2061.16316251,110169.892374,14.248775536,230616.079052
2061.18359472,109934.354708,14.248775536,230611.689277
2061.20402712,109947.506469,14.248775536,230607.392025
2061.22445943,109565.089468,14.248775536,230603.601277
2061.24489164,109756.277265,14.248775536,230600.730941
2061.26532405,109502.944091,14.248775536,230599.194901
2061.28575635,159584.90586,14.248775536,230599.407105
2061.30618856,230429.548759,14.248775536,230601.781443
2061.32662097,230374.893884,14.248775536,230606.713394
2061.34705327,230293.624016,14.248775536,230613.971914
2061.36748547,229894.278434,14.248775536,230622.562017
2061.38791788,230115.579491,14.248775536,230631.442526
2061.40835018,230073.710108,14.248775536,230639.572006
2061.42878259,229970.062916,14.248775536,230645.90922
2061.44921479,225777.454325,14.248775536,230649.412787
2061.46964709,231093.660634,14.248775536,230649.041478
2061.49007949,230931.993652,14.248775536,230643.753923
2061.51051169,230780.068092,14.248775536,230632.508937
2061.53094399,230732.522428,14.248775536,230614.273475
2061.55137639,230649.484355,14.248775536,230588.618869
2061.57180869,230616.932303,14.248775536,230556.117176
2061.59224089,230593.57583,14.248775536,230517.43424
2061.61267329,230505.893712,14.248775536,230473.235199
2061.63310559,230405.178195,14.248775536,230424.18641
2061.65353779,230357.289996,14.248775536,230370.953686
2061.67397018,230318.994392,14.248775536,230314.201966
2061.69440248,230236.644516,14.248775536,230254.597804
2061.71483478,230184.922216,14.248775536,230192.80668
2061.73526707,230119.026251,14.248775536,230129.493781
2061.75569937,230054.111522,14.248775536,230065.195905
2061.77613166,229974.622671,14.248775536,230000.158212
2061.79656396,229943.356651,14.248775536,229934.585588
2061.81699625,229883.373365,14.248775536,229868.682918
2061.83742854,229790.591939,14.248775536,229802.655086
2061.85786084,229719.212522,14.248775536,229736.706976
2061.87829303,229669.208614,14.248775536,229671.043797
2061.89872542,229613.656794,14.248775536,229605.869468
2061.91915771,229555.567822,14.248775536,229541.389839
2061.93959,229502.878605,14.248775536,229477.809441
2061.96002229,229393.031161,14.248775536,229415.250898
2061.98045458,229387.819213,14.248775536,229353.576507
2062.00088697,229275.527348,14.248775536,229292.596866
2062.02131916,229232.381875,14.248775536,229232.12376
2062.04175145,229153.263163,14.248775536,229171.967194
2062.06218384,229122.193337,14.248775536,229111.938068
2062.08261602,229312.873875,14.248775536,229051.848158
2062.10304831,228986.931505,14.248775536,228991.50748
2062.1234807,228913.109376,14.248775536,228930.726922
2062.14391298,228897.426051,14.248775536,228869.317976
2062.16434517,228795.607619,14.248775536,228807.141508
2062.20520984,228664.882568,14.248775536,228680.882648
2062.22564202,228616.737382,14.248775536,228617.09387
2062.2460744,228564.267207,14.248775536,228553.05972
2062.26650669,228517.433335,14.248775536,228488.92748
2062.28693887,228422.435882,14.248775536,228424.8435
